,ID,Customer ID,Region,Store,Date,Week,Phone Type,Phone Model,Agreement,Tenure,Credit Category,Down payment,Per Month for phone,Plan For,Type,Plan Name,Line,per month for plan ,Price
4541,4542,###,Midwest,Store 6,2/19/2017,8,Apple,iPhone 7 Plus,Lease,18,Building Credit,200,20.98,Phone,Regular,Unlimited Freedom,4,120,220.98
4542,4543,###,South,Store 3,3/2/2017,9,Android,LG Stylo 3,Installment,24,Good Credit,0,11,Phone,Promo,Unlimited Freedom,1,50,11
4543,4544,###,South,Store 3,2/7/2017,6,Android,LG G6,Installment,24,Good Credit,0,14.75,Phone,Promo,Unlimited Freedom,5,120,14.75
4544,4545,###,South,Store 7,2/26/2017,9,Apple,iPhone 6S,Installment,24,Good Credit,0,22.09,Phone,Regular,Unlimited Freedom,4,120,22.09
4545,4546,###,North East,Store 1,2/21/2017,8,Apple,iPhone 6S,Installment,24,Building Credit,75,18.96,Phone,Promo,Unlimited Freedom,5,120,93.96
4546,4547,###,West,Store 16,1/24/2017,4,Apple,iPhone 7 Plus,Lease,18,Building Credit,200,20.98,Phone,Promo,Unlimited Freedom,1,50,220.98
4547,4548,###,North East,Store 5,3/16/2017,11,Android,LG Stylo 3,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,4,120,34.96
4548,4549,###,West,Store 16,1/21/2017,3,Android,Samsung S8+,Installment,24,Good Credit,0,35.42,Phone,Regular,Unlimited Freedom,5,150,35.42
4549,4550,###,South,Store 7,3/12/2017,11,Android,Samsung S8+,Lease,18,Good Credit,0,35.42,Phone,Regular,Unlimited Freedom,3,90,35.42
4550,4551,###,North East,Store 9,3/28/2017,13,Android,Samsung S8+,Installment,24,Building Credit,250,25,Phone,Promo,Unlimited Freedom,5,120,275
4551,4552,###,South,Store 3,1/20/2017,3,Android,Samsung J7 Perx,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,2,80,11
4552,4553,###,West,Store 20,2/28/2017,9,Apple,iPhone 7 Plus,Lease,18,Good Credit,0,32.09,Phone,Regular,Unlimited Freedom,2,80,32.09
4553,4554,###,North East,Store 9,1/7/2017,1,Apple,iPhone 6S Plus,Installment,24,Good Credit,0,26.25,Phone,Regular,Unlimited Freedom,5,150,26.25
4554,4555,###,North East,Store 17,3/3/2017,9,Android,Samsung S8,Lease,18,Building Credit,225,18.75,Phone,Promo,Unlimited Freedom,5,120,243.75
4555,4556,###,Midwest,Store 14,1/9/2017,2,Android,Samsung S8,Installment,24,Good Credit,0,31.25,Phone,Regular,Unlimited Freedom,4,120,31.25
4556,4557,###,West,Store 8,1/20/2017,3,Apple,iPhone 7 Plus,Installment,24,Good Credit,0,32.09,Phone,Regular,Unlimited Freedom,5,150,32.09
4557,4558,###,South,Store 15,3/10/2017,10,Apple,iPhone 7,Installment,24,Building Credit,150,20.84,Phone,Regular,Unlimited Freedom,1,60,170.84
4558,4559,###,North East,Store 13,1/19/2017,3,Android,HTC Bolt,Installment,24,Building Credit,50,22.92,Phone,Promo,Unlimited Freedom,1,50,72.92
4559,4560,###,North East,Store 1,3/27/2017,13,Android,Samsung S8+,Lease,18,Building Credit,250,21.54,Phone,Promo,Unlimited Freedom,5,120,271.54
4560,4561,###,West,Store 16,3/12/2017,11,Apple,iPhone 7 Plus,Lease,18,Good Credit,0,32.09,Phone,Regular,Unlimited Freedom,2,80,32.09
4561,4562,###,North East,Store 9,1/26/2017,4,Apple,iPhone 6S,Installment,24,Building Credit,75,18.96,Phone,Promo,Unlimited Freedom,1,50,93.96
4562,4563,###,South,Store 3,2/22/2017,8,Apple,iPhone 7 Plus,Installment,24,Good Credit,0,32.09,Phone,Promo,Unlimited Freedom,5,120,32.09
4563,4564,###,West,Store 12,2/7/2017,6,Apple,iPhone 7 Plus,Lease,18,Good Credit,0,32.09,Phone,Regular,Unlimited Freedom,4,120,32.09
4564,4565,###,Midwest,Store 6,1/22/2017,4,Apple,iPhone 7 Plus,Installment,24,Good Credit,0,32.09,Phone,Promo,Unlimited Freedom,5,120,32.09
4565,4566,###,Midwest,Store 14,1/20/2017,3,Apple,iPhone 7 Plus,Lease,18,Building Credit,200,20.98,Phone,Regular,Unlimited Freedom,2,80,220.98
4566,4567,###,Midwest,Store 2,2/26/2017,9,Android,Samsung S8+,Lease,18,Good Credit,0,35.42,Phone,Regular,Unlimited Freedom,1,60,35.42
4567,4568,###,North East,Store 1,2/7/2017,6,Android,LG G6,Installment,24,Building Credit,200,6.42,Phone,Regular,Unlimited Freedom,2,80,206.42
4568,4569,###,West,Store 8,3/16/2017,11,Android,HTC 10,Installment,24,Building Credit,150,20.8,Phone,Regular,Unlimited Freedom,3,90,170.8
4569,4570,###,West,Store 4,2/10/2017,6,Apple,iPhone 6S,Installment,24,Building Credit,75,18.96,Phone,Regular,Unlimited Freedom,3,90,93.96
4570,4571,###,South,Store 3,3/7/2017,10,Apple,iPhone 7,Installment,24,Building Credit,150,20.84,Phone,Promo,Unlimited Freedom,1,50,170.84
4571,4572,###,West,Store 12,2/25/2017,8,Android,Samsung J7 Perx,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,3,90,11
4572,4573,###,Midwest,Store 6,2/19/2017,8,Android,Samsung S8+,Lease,18,Building Credit,250,21.54,Phone,Promo,Unlimited Freedom,5,120,271.54
4573,4574,###,South,Store 19,1/17/2017,3,Android,Samsung J3 Emerge,Installment,24,Building Credit,25,5.96,Phone,Regular,Unlimited Freedom,2,80,30.96
4574,4575,###,Midwest,Store 10,1/12/2017,2,Android,LG Stylo 3,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,5,150,11
4575,4576,###,North East,Store 13,3/2/2017,9,Android,HTC Bolt,Installment,24,Building Credit,50,22.92,Phone,Promo,Unlimited Freedom,5,120,72.92
4576,4577,###,Midwest,Store 6,2/19/2017,8,Android,Samsung S8+,Lease,18,Good Credit,0,35.42,Phone,Regular,Unlimited Freedom,5,150,35.42
4577,4578,###,South,Store 19,2/27/2017,9,Android,Samsung S8,Lease,18,Building Credit,225,18.75,Phone,Regular,Unlimited Freedom,2,80,243.75
4578,4579,###,North East,Store 5,2/19/2017,8,Apple,iPhone 7 Plus,Installment,24,Building Credit,200,23.75,Phone,Regular,Unlimited Freedom,2,80,223.75
4579,4580,###,North East,Store 5,3/14/2017,11,Android,Samsung J3 Emerge,Installment,24,Building Credit,25,5.96,Phone,Regular,Unlimited Freedom,3,90,30.96
4580,4581,###,West,Store 12,2/14/2017,7,Apple,iPhone 7,Lease,18,Building Credit,150,18.76,Phone,Regular,Unlimited Freedom,3,90,168.76
4581,4582,###,West,Store 12,2/9/2017,6,Android,LG Stylo 3,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,2,80,11
4582,4583,###,South,Store 7,1/25/2017,4,Android,Samsung J3 Emerge,Installment,24,Good Credit,0,7,Phone,Promo,Unlimited Freedom,5,120,7
4583,4584,###,North East,Store 1,1/6/2017,1,Apple,iPhone 7 Plus,Lease,18,Building Credit,200,20.98,Phone,Regular,Unlimited Freedom,3,90,220.98
4584,4585,###,North East,Store 1,1/18/2017,3,Android,Samsung S8,Lease,18,Building Credit,225,18.75,Phone,Regular,Unlimited Freedom,1,60,243.75
4585,4586,###,West,Store 4,3/14/2017,11,Android,HTC Bolt,Installment,24,Building Credit,50,22.92,Phone,Regular,Unlimited Freedom,1,60,72.92
4586,4587,###,West,Store 8,2/12/2017,7,Android,Samsung S8+,Installment,24,Building Credit,250,25,Phone,Regular,Unlimited Freedom,3,90,275
4587,4588,###,West,Store 8,1/17/2017,3,Apple,iPhone 7,Lease,18,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,5,150,27.09
4588,4589,###,West,Store 4,1/25/2017,4,Android,LG Stylo 3,Installment,24,Good Credit,0,11,Phone,Promo,Unlimited Freedom,1,50,11
4589,4590,###,West,Store 4,1/20/2017,3,Apple,iPhone 6S Plus,Installment,24,Good Credit,0,26.25,Phone,Promo,Unlimited Freedom,1,50,26.25
4590,4591,###,South,Store 3,1/5/2017,1,Apple,iPhone 7,Installment,24,Building Credit,150,20.84,Phone,Promo,Unlimited Freedom,5,120,170.84
4591,4592,###,Midwest,Store 14,3/13/2017,11,Android,Samsung S8+,Installment,24,Good Credit,0,35.42,Phone,Promo,Unlimited Freedom,1,50,35.42
4592,4593,###,West,Store 8,3/4/2017,9,Apple,iPhone 7,Lease,18,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,2,80,27.09
4593,4594,###,West,Store 20,3/10/2017,10,Apple,iPhone 7,Installment,24,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,1,60,27.09
4594,4595,###,Midwest,Store 2,2/1/2017,5,Android,Samsung S8+,Installment,24,Building Credit,250,25,Phone,Regular,Unlimited Freedom,2,80,275
4595,4596,###,North East,Store 13,3/5/2017,10,Apple,iPhone 6S,Installment,24,Good Credit,0,22.09,Phone,Regular,Unlimited Freedom,3,90,22.09
4596,4597,###,South,Store 19,2/7/2017,6,Android,Samsung S8,Installment,24,Good Credit,0,31.25,Phone,Promo,Unlimited Freedom,5,120,31.25
4597,4598,###,West,Store 20,3/15/2017,11,Apple,iPhone 6S,Installment,24,Building Credit,75,18.96,Phone,Regular,Unlimited Freedom,4,120,93.96
4598,4599,###,West,Store 12,2/12/2017,7,Android,LG Stylo 3,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,1,60,34.96
4599,4600,###,South,Store 11,2/27/2017,9,Apple,iPhone 7,Installment,24,Good Credit,0,27.09,Phone,Promo,Unlimited Freedom,5,120,27.09
4600,4601,###,South,Store 19,2/21/2017,8,Android,LG G6,Installment,24,Good Credit,0,14.75,Phone,Regular,Unlimited Freedom,3,90,14.75
4601,4602,###,West,Store 20,3/7/2017,10,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,1,60,34.96
4602,4603,###,North East,Store 13,2/7/2017,6,Apple,iPhone 7,Lease,18,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,3,90,27.09
4603,4604,###,West,Store 16,3/26/2017,13,Apple,iPhone 7,Lease,18,Good Credit,0,27.09,Phone,Promo,Unlimited Freedom,1,50,27.09
4604,4605,###,North East,Store 1,2/22/2017,8,Android,LG Stylo 3,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,2,80,11
4605,4606,###,West,Store 4,1/16/2017,3,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,4,120,34.96
4606,4607,###,Midwest,Store 18,3/22/2017,12,Android,LG Stylo 3,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,1,60,34.96
4607,4608,###,South,Store 3,3/20/2017,12,Android,Samsung S8,Lease,18,Good Credit,0,31.25,Phone,Promo,Unlimited Freedom,1,50,31.25
4608,4609,###,North East,Store 9,1/1/2017,1,Apple,iPhone 7 Plus,Installment,24,Good Credit,0,32.09,Phone,Regular,Unlimited Freedom,1,60,32.09
4609,4610,###,South,Store 7,3/5/2017,10,Android,HTC Bolt,Installment,24,Good Credit,0,25,Phone,Regular,Unlimited Freedom,4,120,25
4610,4611,###,North East,Store 5,2/22/2017,8,Apple,iPhone 6S,Installment,24,Good Credit,0,22.09,Phone,Promo,Unlimited Freedom,5,120,22.09
4611,4612,###,Midwest,Store 18,3/22/2017,12,Android,Samsung S8+,Lease,18,Building Credit,250,21.54,Phone,Regular,Unlimited Freedom,5,150,271.54
4612,4613,###,Midwest,Store 6,3/19/2017,12,Android,Samsung S8+,Installment,24,Good Credit,0,35.42,Phone,Promo,Unlimited Freedom,1,50,35.42
4613,4614,###,West,Store 8,1/9/2017,2,Android,LG G6,Installment,24,Good Credit,0,14.75,Phone,Regular,Unlimited Freedom,4,120,14.75
4614,4615,###,West,Store 12,1/14/2017,2,Android,Samsung J3 Emerge,Installment,24,Good Credit,0,7,Phone,Regular,Unlimited Freedom,4,120,7
4615,4616,###,South,Store 11,2/12/2017,7,Android,Samsung J7 Perx,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,3,90,11
4616,4617,###,Midwest,Store 10,1/4/2017,1,Android,LG G6,Installment,24,Building Credit,200,6.42,Phone,Promo,Unlimited Freedom,1,50,206.42
4617,4618,###,South,Store 19,3/28/2017,13,Android,Samsung S8+,Installment,24,Building Credit,250,25,Phone,Regular,Unlimited Freedom,4,120,275
4618,4619,###,South,Store 19,3/2/2017,9,Android,HTC Bolt,Installment,24,Building Credit,50,22.92,Phone,Promo,Unlimited Freedom,1,50,72.92
4619,4620,###,South,Store 11,3/20/2017,12,Android,Samsung S8+,Lease,18,Good Credit,0,35.42,Phone,Regular,Unlimited Freedom,2,80,35.42
4620,4621,###,Midwest,Store 2,3/8/2017,10,Android,Samsung J3 Emerge,Installment,24,Building Credit,25,5.96,Phone,Regular,Unlimited Freedom,3,90,30.96
4621,4622,###,West,Store 12,3/25/2017,12,Apple,iPhone 6S,Installment,24,Building Credit,75,18.96,Phone,Regular,Unlimited Freedom,1,60,93.96
4622,4623,###,Midwest,Store 10,3/20/2017,12,Apple,iPhone 7 Plus,Installment,24,Building Credit,200,23.75,Phone,Regular,Unlimited Freedom,3,90,223.75
4623,4624,###,Midwest,Store 18,1/1/2017,1,Apple,iPhone 7,Lease,18,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,3,90,27.09
4624,4625,###,West,Store 12,3/3/2017,9,Apple,iPhone 7 Plus,Installment,24,Good Credit,0,32.09,Phone,Regular,Unlimited Freedom,1,60,32.09
4625,4626,###,North East,Store 5,1/4/2017,1,Apple,iPhone 7,Installment,24,Building Credit,150,20.84,Phone,Regular,Unlimited Freedom,1,60,170.84
4626,4627,###,West,Store 12,3/23/2017,12,Android,Samsung S8,Installment,24,Building Credit,225,21.88,Phone,Regular,Unlimited Freedom,5,150,246.88
4627,4628,###,South,Store 19,1/17/2017,3,Apple,iPhone 6S,Installment,24,Good Credit,0,22.09,Phone,Regular,Unlimited Freedom,5,150,22.09
4628,4629,###,South,Store 15,3/19/2017,12,Android,Samsung J3 Emerge,Installment,24,Good Credit,0,7,Phone,Regular,Unlimited Freedom,4,120,7
4629,4630,###,Midwest,Store 6,3/10/2017,10,Android,Samsung S8,Lease,18,Good Credit,0,31.25,Phone,Promo,Unlimited Freedom,1,50,31.25
4630,4631,###,North East,Store 17,3/18/2017,11,Android,Samsung S8,Installment,24,Good Credit,0,31.25,Phone,Regular,Unlimited Freedom,4,120,31.25
4631,4632,###,West,Store 12,1/7/2017,1,Android,HTC Bolt,Installment,24,Good Credit,0,25,Phone,Promo,Unlimited Freedom,5,120,25
4632,4633,###,West,Store 16,1/11/2017,2,Apple,iPhone 7,Lease,18,Building Credit,150,18.76,Phone,Regular,Unlimited Freedom,1,60,168.76
4633,4634,###,West,Store 4,2/26/2017,9,Android,Samsung S8+,Installment,24,Good Credit,0,35.42,Phone,Regular,Unlimited Freedom,1,60,35.42
4634,4635,###,Midwest,Store 2,3/12/2017,11,Android,Samsung S8,Installment,24,Good Credit,0,31.25,Phone,Regular,Unlimited Freedom,1,60,31.25
4635,4636,###,West,Store 12,3/8/2017,10,Android,Samsung J3 Emerge,Installment,24,Good Credit,0,7,Phone,Regular,Unlimited Freedom,2,80,7
4636,4637,###,North East,Store 17,3/14/2017,11,Android,Samsung J7 Perx,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,3,90,11
4637,4638,###,West,Store 20,2/26/2017,9,Android,Samsung S8+,Installment,24,Good Credit,0,35.42,Phone,Promo,Unlimited Freedom,1,50,35.42
4638,4639,###,South,Store 3,3/8/2017,10,Android,Samsung S8,Installment,24,Building Credit,225,21.88,Phone,Regular,Unlimited Freedom,2,80,246.88
4639,4640,###,West,Store 12,2/14/2017,7,Apple,iPhone 7 Plus,Lease,18,Building Credit,200,20.98,Phone,Promo,Unlimited Freedom,5,120,220.98
4640,4641,###,Midwest,Store 18,3/3/2017,9,Android,Samsung S8+,Lease,18,Good Credit,0,35.42,Phone,Regular,Unlimited Freedom,4,120,35.42
4641,4642,###,West,Store 20,1/21/2017,3,Android,LG G6,Installment,24,Good Credit,0,14.75,Phone,Promo,Unlimited Freedom,5,120,14.75
4642,4643,###,Midwest,Store 6,3/25/2017,12,Android,HTC Bolt,Installment,24,Good Credit,0,25,Phone,Regular,Unlimited Freedom,5,150,25
4643,4644,###,South,Store 19,2/19/2017,8,Apple,iPhone 7 Plus,Lease,18,Good Credit,0,32.09,Phone,Regular,Unlimited Freedom,5,150,32.09
4644,4645,###,South,Store 19,3/6/2017,10,Apple,iPhone 7,Installment,24,Good Credit,0,27.09,Phone,Promo,Unlimited Freedom,5,120,27.09
4645,4646,###,North East,Store 13,3/18/2017,11,Android,Samsung S8,Lease,18,Good Credit,0,31.25,Phone,Regular,Unlimited Freedom,5,150,31.25
4646,4647,###,North East,Store 17,1/5/2017,1,Android,Samsung S8,Lease,18,Good Credit,0,31.25,Phone,Promo,Unlimited Freedom,5,120,31.25
4647,4648,###,South,Store 19,1/24/2017,4,Android,Samsung S8,Lease,18,Good Credit,0,31.25,Phone,Regular,Unlimited Freedom,1,60,31.25
4648,4649,###,North East,Store 17,1/24/2017,4,Apple,iPhone 7 Plus,Installment,24,Good Credit,0,32.09,Phone,Regular,Unlimited Freedom,3,90,32.09
4649,4650,###,South,Store 19,2/28/2017,9,Android,Samsung J3 Emerge,Installment,24,Building Credit,25,5.96,Phone,Regular,Unlimited Freedom,1,60,30.96
4650,4651,###,Midwest,Store 18,2/3/2017,5,Android,HTC Bolt,Installment,24,Good Credit,0,25,Phone,Regular,Unlimited Freedom,4,120,25
4651,4652,###,South,Store 11,3/26/2017,13,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,5,150,34.96
4652,4653,###,Midwest,Store 10,2/3/2017,5,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,3,90,34.96
4653,4654,###,West,Store 4,3/12/2017,11,Android,LG Stylo 3,Installment,24,Good Credit,0,11,Phone,Promo,Unlimited Freedom,5,120,11
4654,4655,###,North East,Store 17,3/1/2017,9,Android,LG G6,Installment,24,Good Credit,0,14.75,Phone,Regular,Unlimited Freedom,4,120,14.75
4655,4656,###,North East,Store 5,2/10/2017,6,Android,Samsung S8+,Lease,18,Good Credit,0,35.42,Phone,Promo,Unlimited Freedom,5,120,35.42
4656,4657,###,Midwest,Store 6,2/27/2017,9,Android,HTC Bolt,Installment,24,Building Credit,50,22.92,Phone,Regular,Unlimited Freedom,2,80,72.92
4657,4658,###,West,Store 4,2/19/2017,8,Android,LG G6,Installment,24,Good Credit,0,14.75,Phone,Regular,Unlimited Freedom,5,150,14.75
4658,4659,###,West,Store 8,1/11/2017,2,Android,Samsung S8,Installment,24,Building Credit,225,21.88,Phone,Regular,Unlimited Freedom,5,150,246.88
4659,4660,###,South,Store 19,1/14/2017,2,Android,Samsung S8+,Installment,24,Building Credit,250,25,Phone,Regular,Unlimited Freedom,3,90,275
4660,4661,###,North East,Store 5,3/2/2017,9,Apple,iPhone 6S,Installment,24,Good Credit,0,22.09,Phone,Regular,Unlimited Freedom,2,80,22.09
4661,4662,###,North East,Store 1,3/9/2017,10,Android,Samsung S8+,Lease,18,Good Credit,0,35.42,Phone,Regular,Unlimited Freedom,5,150,35.42
4662,4663,###,South,Store 15,2/16/2017,7,Android,Samsung S8,Installment,24,Good Credit,0,31.25,Phone,Regular,Unlimited Freedom,4,120,31.25
4663,4664,###,West,Store 16,1/7/2017,1,Android,LG Stylo 3,Installment,24,Good Credit,0,11,Phone,Promo,Unlimited Freedom,1,50,11
4664,4665,###,North East,Store 17,1/2/2017,1,Android,Samsung S8,Lease,18,Building Credit,225,18.75,Phone,Promo,Unlimited Freedom,5,120,243.75
4665,4666,###,South,Store 7,1/16/2017,3,Apple,iPhone 7 Plus,Installment,24,Building Credit,200,23.75,Phone,Regular,Unlimited Freedom,4,120,223.75
4666,4667,###,South,Store 3,3/28/2017,13,Apple,iPhone 7 Plus,Installment,24,Building Credit,200,23.75,Phone,Regular,Unlimited Freedom,5,150,223.75
4667,4668,###,North East,Store 17,2/19/2017,8,Android,Samsung S8,Lease,18,Good Credit,0,31.25,Phone,Regular,Unlimited Freedom,2,80,31.25
4668,4669,###,North East,Store 17,1/10/2017,2,Apple,iPhone 6S,Installment,24,Good Credit,0,22.09,Phone,Promo,Unlimited Freedom,1,50,22.09
4669,4670,###,South,Store 11,2/23/2017,8,Android,HTC 10,Installment,24,Building Credit,150,20.8,Phone,Promo,Unlimited Freedom,1,50,170.8
4670,4671,###,South,Store 19,3/21/2017,12,Android,Samsung J3 Emerge,Installment,24,Good Credit,0,7,Phone,Promo,Unlimited Freedom,5,120,7
4671,4672,###,West,Store 12,1/6/2017,1,Apple,iPhone 7,Lease,18,Building Credit,150,18.76,Phone,Regular,Unlimited Freedom,1,60,168.76
4672,4673,###,South,Store 11,3/12/2017,11,Android,LG G6,Installment,24,Good Credit,0,14.75,Phone,Regular,Unlimited Freedom,4,120,14.75
4673,4674,###,Midwest,Store 18,2/23/2017,8,Apple,iPhone 6S Plus,Installment,24,Building Credit,100,22.09,Phone,Regular,Unlimited Freedom,4,120,122.09
4674,4675,###,South,Store 15,3/28/2017,13,Android,LG G6,Installment,24,Good Credit,0,14.75,Phone,Regular,Unlimited Freedom,4,120,14.75
4675,4676,###,South,Store 19,1/17/2017,3,Apple,iPhone 6S Plus,Installment,24,Building Credit,100,22.09,Phone,Promo,Unlimited Freedom,5,120,122.09
4676,4677,###,South,Store 15,1/15/2017,3,Android,HTC Bolt,Installment,24,Building Credit,50,22.92,Phone,Promo,Unlimited Freedom,5,120,72.92
4677,4678,###,West,Store 16,2/25/2017,8,Apple,iPhone 6S,Installment,24,Good Credit,0,22.09,Phone,Regular,Unlimited Freedom,1,60,22.09
4678,4679,###,West,Store 20,1/22/2017,4,Android,Samsung S8,Lease,18,Good Credit,0,31.25,Phone,Regular,Unlimited Freedom,4,120,31.25
4679,4680,###,Midwest,Store 2,3/5/2017,10,Android,Samsung S8+,Lease,18,Good Credit,0,35.42,Phone,Regular,Unlimited Freedom,5,150,35.42
4680,4681,###,South,Store 15,3/6/2017,10,Apple,iPhone 6S,Installment,24,Good Credit,0,22.09,Phone,Regular,Unlimited Freedom,1,60,22.09
4681,4682,###,South,Store 7,2/15/2017,7,Apple,iPhone 7,Installment,24,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,2,80,27.09
4682,4683,###,North East,Store 5,1/3/2017,1,Android,Samsung S8,Lease,18,Building Credit,225,18.75,Phone,Promo,Unlimited Freedom,1,50,243.75
4683,4684,###,West,Store 20,3/20/2017,12,Android,Samsung J7 Perx,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,4,120,11
4684,4685,###,North East,Store 1,1/5/2017,1,Android,Samsung J3 Emerge,Installment,24,Good Credit,0,7,Phone,Regular,Unlimited Freedom,3,90,7
4685,4686,###,Midwest,Store 18,2/16/2017,7,Android,Samsung J3 Emerge,Installment,24,Good Credit,0,7,Phone,Promo,Unlimited Freedom,1,50,7
4686,4687,###,West,Store 8,2/26/2017,9,Apple,iPhone 7 Plus,Installment,24,Building Credit,200,23.75,Phone,Regular,Unlimited Freedom,1,60,223.75
4687,4688,###,South,Store 3,3/14/2017,11,Android,Samsung J7 Perx,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,1,60,11
4688,4689,###,Midwest,Store 14,1/1/2017,1,Apple,iPhone 6S Plus,Installment,24,Building Credit,100,22.09,Phone,Promo,Unlimited Freedom,5,120,122.09
4689,4690,###,Midwest,Store 10,1/26/2017,4,Android,Samsung S8,Lease,18,Good Credit,0,31.25,Phone,Regular,Unlimited Freedom,4,120,31.25
4690,4691,###,North East,Store 5,1/8/2017,2,Android,LG Stylo 3,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,5,150,11
4691,4692,###,South,Store 11,1/18/2017,3,Android,LG Stylo 3,Installment,24,Building Credit,25,9.96,Phone,Promo,Unlimited Freedom,5,120,34.96
